taxa	determinant	coefficient	stdev	pvalue	formula	method	n	freq
t132	General.Age	-0.3361742775780698	0.07534287401833431	2.142941731821906e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t132	Reproductive.haschildrenTRUE	0.19672330773595134	0.1560457916509912	0.030123463141423314	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t132	Technical.dna_conc	-0.15406705946355514	0.06191690343561639	1.9081318091152863e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t133	(Intercept)	5.352791508862441	0.08434009558228305	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t133	General.Age	-0.31714036268589507	0.07557632668911171	6.303174279085772e-13	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t133	Reproductive.haschildrenTRUE	0.1705955662316144	0.15630963445680454	0.060344067497714815	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t133	Technical.dna_conc	-0.1601903458087187	0.06197546906539371	8.892328928417153e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t134	(Intercept)	5.345693980386621	0.08426753424038398	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t134	General.Age	-0.3354946283873452	0.07543443510603184	3.3200163966416944e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t134	Reproductive.haschildrenTRUE	0.18375476903487814	0.1561961991421433	0.04389793829535347	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t134	Technical.dna_conc	-0.16556778476362125	0.0619437536682023	4.829863338235963e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t135	(Intercept)	5.319201240930066	0.08417285834529954	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t135	General.Age	-0.33582132381029145	0.07534764037662295	2.2686517892450116e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t135	Reproductive.haschildrenTRUE	0.1949306284060377	0.15605075730852302	0.03163779533431556	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t135	Technical.dna_conc	-0.15411469517540033	0.06191960772999049	1.8932522133360488e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t136	(Intercept)	5.323156780966762	0.08418869443252262	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t136	General.Age	-0.33130669162632076	0.07537340641692739	5.062249613389745e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t136	Reproductive.haschildrenTRUE	0.18751449381775334	0.15606297833284766	0.038721324994604005	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t136	Technical.dna_conc	-0.15440932139483113	0.06192193784419189	1.8257685207725495e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t137	(Intercept)	5.31973276199313	0.08417269615890781	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t137	General.Age	-0.33628529002456586	0.07534547084212934	2.2645311500194633e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t137	Reproductive.haschildrenTRUE	0.19473050143931278	0.15605078060597422	0.03204913510346404	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t137	Technical.dna_conc	-0.1542626643456941	0.06191975476981019	1.9085774577320437e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t138	(Intercept)	5.322279359243794	0.08418138787102795	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t138	General.Age	-0.3345824568626776	0.07535678033177298	2.988137590280451e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t138	Reproductive.haschildrenTRUE	0.19077777199511967	0.1560576909262249	0.03562073074796205	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t138	Technical.dna_conc	-0.15510373929137697	0.06191991282011053	1.7032049892824097e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t139	(Intercept)	5.3215718648461134	0.0841935010262908	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t139	General.Age	-0.33701741700725346	0.07537595827303133	1.8338268244591855e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t139	Reproductive.haschildrenTRUE	0.20265980924367896	0.15611162095078857	0.025470343341644143	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t139	Technical.dna_conc	-0.1552904505536874	0.061939865895799695	1.631742519891081e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t14	(Intercept)	5.354258847587513	0.08436342875336328	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t14	General.Age	-0.3302003034333851	0.07563058184690775	6.028722095254656e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t14	Reproductive.haschildrenTRUE	0.21880684603094216	0.15658353191106023	0.015836797930709506	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t14	Technical.dna_conc	-0.1642741543269993	0.06205244282159071	4.98865052661523e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t140	(Intercept)	5.321051883564491	0.08417664927906547	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t140	General.Age	-0.3360294444135526	0.07534863574340397	2.3447436351774075e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t140	Reproductive.haschildrenTRUE	0.19316279390741253	0.1560540940731534	0.03342410089860076	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t140	Technical.dna_conc	-0.15466094196283026	0.06192042152661036	1.8095370941295098e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t141	(Intercept)	5.320738624587485	0.08417811671730258	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t141	General.Age	-0.33438966615273935	0.07535680659859237	2.9639947481578495e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t141	Reproductive.haschildrenTRUE	0.19207866380513253	0.1560546554339469	0.03425101787617045	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t141	Technical.dna_conc	-0.1557866210069892	0.06191461923560831	1.5395503722312787e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t142	(Intercept)	5.324320666104145	0.08419377931000138	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t142	General.Age	-0.32986453134471744	0.0753901277266656	7.107571425018296e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t142	Reproductive.haschildrenTRUE	0.18811251748015706	0.15608091329290433	0.0383950478173164	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t142	Technical.dna_conc	-0.15572545043294672	0.06192428674147219	1.5926008813009773e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t143	(Intercept)	5.3205859209221575	0.08417604281720534	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t143	General.Age	-0.3367502964519939	0.07534581236726313	1.974236943760461e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t143	Reproductive.haschildrenTRUE	0.19397823632420913	0.15605365786319572	0.03255573992233871	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t143	Technical.dna_conc	-0.15609778844037894	0.0619149079479081	1.4877788621428684e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t144	(Intercept)	6.734148933932242	0.09164011699533192	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t144	General.Age	-0.28981162198131827	0.08287782241333207	3.2124240626648475e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t144	Reproductive.haschildrenTRUE	0.25086320064977163	0.17052384500519438	0.0799077657339841	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t144	Technical.dna_conc	0.21517217112569068	0.07082929550605682	3.0223293706934827e-4	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t145	(Intercept)	5.3229516564257935	0.08418559021311109	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t145	General.Age	-0.3339542379466249	0.07535715089968631	3.3631612688996003e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t145	Reproductive.haschildrenTRUE	0.18998910943862404	0.15606176893143983	0.03642265277647249	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t145	Technical.dna_conc	-0.15247401395003468	0.06193996185943583	2.3797722198276377e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t146	(Intercept)	5.324632712251894	0.08419987827366392	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t146	General.Age	-0.33058815721585644	0.07539790143312237	5.58504668519246e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t146	Reproductive.haschildrenTRUE	0.19309749458175196	0.15611027119845128	0.033201399934121106	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t146	Technical.dna_conc	-0.14941205086823767	0.061964125398537524	3.364429763605119e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t147	(Intercept)	5.317217608518076	0.08416490591507665	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t147	General.Age	-0.33726605818804534	0.07534144856184889	1.7518412449912784e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t147	Reproductive.haschildrenTRUE	0.20019440939161132	0.1560547882261411	0.02732053994974098	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t147	Technical.dna_conc	-0.15452449282852276	0.061918050924807976	1.797922589165802e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t148	(Intercept)	5.320125721429289	0.08417459961878303	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t148	General.Age	-0.3366590282500248	0.07534534616530804	1.9847039635246234e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t148	Reproductive.haschildrenTRUE	0.19441335348560854	0.15605241053183336	0.03213694233895237	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t148	Technical.dna_conc	-0.1557759790011973	0.061915227016341286	1.5439574792611083e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t149	(Intercept)	5.317443424178257	0.08416631551340961	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t149	General.Age	-0.3369023827127292	0.07534557171171861	1.8759730779203788e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t149	Reproductive.haschildrenTRUE	0.2000353658051999	0.1560579376550468	0.027450040892749925	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t149	Technical.dna_conc	-0.15556184718934968	0.06191424017587153	1.5782159753974185e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t15	(Intercept)	6.019530447680718	0.08802100389962568	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t15	General.Age	-0.21809984178365313	0.08234159186491682	7.332369728649132e-4	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t15	Reproductive.haschildrenTRUE	1.0340195861145032	0.16904565404078817	7.998179638825528e-15	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t15	Technical.dna_conc	-0.4120525957077649	0.06467794723223032	6.120634275043515e-16	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t150	(Intercept)	5.319495653923804	0.0841680399572903	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t150	General.Age	-0.34083258153873325	0.07533070339714817	9.90336428755047e-15	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t150	Reproductive.haschildrenTRUE	0.20264800200390176	0.15606670881575724	0.02566296049059494	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t150	Technical.dna_conc	-0.1529498045980104	0.06193134531076572	2.2410861959518234e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t151	(Intercept)	5.317307337178559	0.08416634104293243	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t151	General.Age	-0.33701439591028626	0.07534530088878291	1.8908496941096805e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t151	Reproductive.haschildrenTRUE	0.20130974039786345	0.15605806026891672	0.026551325480845746	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t151	Technical.dna_conc	-0.15411233816781142	0.06192058858160298	1.9119942904587462e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t152	(Intercept)	5.41061288834811	0.0847075650761722	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t152	General.Age	-0.29464003099677893	0.0762367148509249	5.0947002114244186e-11	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t152	Reproductive.haschildrenTRUE	0.20611932817512202	0.1572352816556044	0.02543770215120358	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t152	Technical.dna_conc	-0.17982806086832415	0.06219655323332192	8.603029292180222e-7	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t153	(Intercept)	9.989227046913086	0.12449905347723147	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t153	General.Age	-0.629939674313434	0.10796862076069844	7.619714091134978e-15	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t153	Reproductive.haschildrenTRUE	0.21885251846840978	0.22967657067779393	0.20209071113751315	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t153	Technical.dna_conc	-0.7393175836339367	0.0840985964522404	2.5144465895084613e-31	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t154	(Intercept)	5.324172644443273	0.08418213133248789	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t154	General.Age	-0.3448973109104104	0.07533663799911194	5.540443353686285e-15	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t154	Reproductive.haschildrenTRUE	0.20646517501778683	0.15609955023452976	0.02334597405243052	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t154	Technical.dna_conc	-0.15844690242039056	0.06192995317647897	1.1778696546046098e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t155	(Intercept)	7.165073264949576	0.09712236389981085	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t155	General.Age	0.11157664451740902	0.09073726286269769	0.13282359792845613	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t155	Reproductive.haschildrenTRUE	-0.015252881538248055	0.1790021041243153	0.9170309630538793	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t155	Technical.dna_conc	0.3844107545751475	0.07573990762743074	6.176035355328249e-10	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t156	(Intercept)	5.32066378746303	0.08417783769255589	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t156	General.Age	-0.33344276778383625	0.07535908303870263	3.6493961821468677e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t156	Reproductive.haschildrenTRUE	0.19161830937216856	0.1560543099290989	0.034813964053019675	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
